customer_id,customer_age,customer_segment,account_age_days,country,city,account_created_at
CUST_00359,37,SALARIED,681,IN,Pune,2024-04-19T15:16:15
CUST_00360,24,RETAIL,785,IN,Jaipur,2024-01-06T19:59:51
CUST_00361,39,RETAIL,1058,IN,Delhi,2023-04-08T10:38:01
CUST_00362,50,RETAIL,381,IN,Hyderabad,2025-02-13T07:45:06
CUST_00363,32,SALARIED,1141,IN,Bengaluru,2023-01-15T06:14:24
CUST_00364,38,RETAIL,221,IN,Mumbai,2025-07-23T20:07:51
CUST_00365,41,PREMIUM,703,IN,Ahmedabad,2024-03-28T01:36:51
CUST_00366,29,SALARIED,1136,IN,Chennai,2023-01-20T13:48:14
CUST_00367,36,RETAIL,307,IN,Delhi,2025-04-28T16:51:05
CUST_00368,34,STUDENT,694,IN,Bengaluru,2024-04-06T19:46:51
CUST_00369,35,RETAIL,293,IN,Ahmedabad,2025-05-12T21:58:10
CUST_00370,25,SALARIED,152,IN,Jaipur,2025-09-30T17:53:57
CUST_00371,34,PREMIUM,1025,IN,Mumbai,2023-05-11T20:01:43
CUST_00372,39,RETAIL,86,IN,Surat,2025-12-05T20:09:52
CUST_00373,49,RETAIL,474,IN,Mumbai,2024-11-12T18:17:37
CUST_00374,44,RETAIL,633,IN,Delhi,2024-06-06T05:37:37
CUST_00375,57,SALARIED,560,IN,Bengaluru,2024-08-18T07:23:55
CUST_00376,25,SALARIED,93,IN,Hyderabad,2025-11-28T07:46:14
CUST_00377,43,SME,416,IN,Bengaluru,2025-01-09T06:59:13
CUST_00378,36,SALARIED,1097,IN,Surat,2023-02-28T01:29:36
CUST_00379,58,RETAIL,284,IN,Kolkata,2025-05-21T18:06:37
CUST_00380,25,RETAIL,1118,IN,Pune,2023-02-07T16:33:52
CUST_00381,24,RETAIL,290,IN,Pune,2025-05-15T07:51:28
CUST_00382,27,STUDENT,148,IN,Bengaluru,2025-10-04T21:39:28
CUST_00383,18,RETAIL,1000,IN,Ahmedabad,2023-06-05T04:12:40
CUST_00384,28,RETAIL,899,IN,Hyderabad,2023-09-14T14:05:32
CUST_00385,25,SALARIED,1039,IN,Mumbai,2023-04-27T02:36:48
CUST_00386,35,SME,1071,IN,Ahmedabad,2023-03-26T02:53:34
CUST_00387,37,PREMIUM,239,IN,Kolkata,2025-07-05T20:50:34
CUST_00388,54,STUDENT,273,IN,Delhi,2025-06-01T00:00:02
CUST_00389,44,RETAIL,472,IN,Kolkata,2024-11-14T13:47:21
CUST_00390,27,RETAIL,934,IN,Surat,2023-08-10T00:28:42
CUST_00391,24,PREMIUM,884,IN,Surat,2023-09-29T12:29:17
CUST_00392,39,SME,1057,IN,Ahmedabad,2023-04-09T07:42:50
CUST_00393,19,RETAIL,578,IN,Delhi,2024-07-31T08:28:45
CUST_00394,54,RETAIL,173,IN,Mumbai,2025-09-09T21:28:16
CUST_00395,46,SME,848,IN,Delhi,2023-11-04T04:16:39
CUST_00396,28,RETAIL,262,IN,Jaipur,2025-06-12T21:17:11
CUST_00397,18,SALARIED,1019,IN,Ahmedabad,2023-05-17T17:41:17
CUST_00398,48,PREMIUM,600,IN,Jaipur,2024-07-09T06:38:08
CUST_00399,32,PREMIUM,129,IN,Bengaluru,2025-10-23T10:03:01
CUST_00400,47,RETAIL,709,IN,Mumbai,2024-03-22T11:31:30
CUST_00401,18,RETAIL,685,IN,Kolkata,2024-04-15T01:49:28
CUST_00402,27,RETAIL,861,IN,Surat,2023-10-22T08:11:52
CUST_00403,34,STUDENT,1199,IN,Ahmedabad,2022-11-18T02:25:23
CUST_00404,34,PREMIUM,385,IN,Chennai,2025-02-09T07:56:34
CUST_00405,29,PREMIUM,838,IN,Chennai,2023-11-14T04:16:37
CUST_00406,40,RETAIL,122,IN,Pune,2025-10-30T05:57:51
CUST_00407,22,RETAIL,120,IN,Bengaluru,2025-11-01T03:38:35
CUST_00408,32,RETAIL,796,IN,Hyderabad,2023-12-26T10:37:56
CUST_00409,35,RETAIL,704,IN,Bengaluru,2024-03-27T05:54:01
CUST_00410,39,SALARIED,299,IN,Jaipur,2025-05-06T13:49:58
CUST_00411,41,RETAIL,1008,IN,Surat,2023-05-28T02:04:32
CUST_00412,21,PREMIUM,927,IN,Ahmedabad,2023-08-17T15:58:15
CUST_00413,18,PREMIUM,713,IN,Pune,2024-03-18T11:23:35
CUST_00414,48,PREMIUM,1065,IN,Hyderabad,2023-04-01T20:15:16
CUST_00415,37,RETAIL,1094,IN,Surat,2023-03-03T02:38:49
CUST_00416,25,RETAIL,957,IN,Bengaluru,2023-07-18T17:28:19
CUST_00417,51,SALARIED,1162,IN,Mumbai,2022-12-25T17:41:43
CUST_00418,35,RETAIL,888,IN,Bengaluru,2023-09-25T16:20:12
CUST_00419,46,STUDENT,259,IN,Bengaluru,2025-06-15T05:38:42
CUST_00420,34,PREMIUM,1152,IN,Pune,2023-01-04T08:32:46
CUST_00421,56,SALARIED,683,IN,Kolkata,2024-04-17T07:08:40
CUST_00422,53,STUDENT,706,IN,Chennai,2024-03-25T17:33:34
CUST_00423,31,STUDENT,993,IN,Delhi,2023-06-12T02:11:24
CUST_00424,44,SALARIED,1122,IN,Hyderabad,2023-02-03T18:23:28
CUST_00425,41,STUDENT,1022,IN,Jaipur,2023-05-14T15:00:19
CUST_00426,49,SALARIED,953,IN,Mumbai,2023-07-22T05:13:19
CUST_00427,23,PREMIUM,811,IN,Delhi,2023-12-11T09:50:44
CUST_00428,41,STUDENT,679,IN,Bengaluru,2024-04-21T10:33:39
CUST_00429,45,STUDENT,909,IN,Delhi,2023-09-04T15:07:41
CUST_00430,18,RETAIL,548,IN,Delhi,2024-08-30T11:44:52
CUST_00431,20,RETAIL,567,IN,Jaipur,2024-08-11T14:30:28
CUST_00432,18,SME,929,IN,Hyderabad,2023-08-15T03:02:57
CUST_00433,31,RETAIL,344,IN,Chennai,2025-03-22T23:43:09
CUST_00434,41,STUDENT,425,IN,Ahmedabad,2024-12-31T03:05:57
CUST_00435,50,SALARIED,178,IN,Chennai,2025-09-04T21:39:21
CUST_00436,34,SALARIED,898,IN,Bengaluru,2023-09-15T12:17:17
CUST_00437,51,RETAIL,352,IN,Jaipur,2025-03-14T16:52:23
CUST_00438,18,SALARIED,1133,IN,Jaipur,2023-01-23T02:06:22
CUST_00439,18,RETAIL,249,IN,Pune,2025-06-25T16:21:52
CUST_00440,33,RETAIL,863,IN,Kolkata,2023-10-20T00:12:44
CUST_00441,38,RETAIL,283,IN,Ahmedabad,2025-05-22T18:46:42
CUST_00442,33,RETAIL,179,IN,Bengaluru,2025-09-03T08:25:36
CUST_00443,18,RETAIL,932,IN,Chennai,2023-08-12T08:16:44
CUST_00444,33,SALARIED,361,IN,Pune,2025-03-05T12:29:14
CUST_00445,19,SALARIED,108,IN,Mumbai,2025-11-13T03:02:21
CUST_00446,41,SALARIED,176,IN,Hyderabad,2025-09-06T01:01:09
CUST_00447,38,RETAIL,852,IN,Pune,2023-10-31T14:19:15
CUST_00448,23,SALARIED,314,IN,Ahmedabad,2025-04-21T06:04:44
CUST_00449,28,RETAIL,869,IN,Hyderabad,2023-10-14T15:40:54
CUST_00450,22,RETAIL,393,IN,Kolkata,2025-02-01T09:19:39
CUST_00451,33,SALARIED,626,IN,Ahmedabad,2024-06-13T21:07:10
CUST_00452,44,PREMIUM,910,IN,Bengaluru,2023-09-03T13:14:32
CUST_00453,23,SALARIED,599,IN,Kolkata,2024-07-10T07:55:37
CUST_00454,39,STUDENT,1186,IN,Mumbai,2022-12-01T00:39:30
CUST_00455,28,SALARIED,441,IN,Delhi,2024-12-15T03:31:09
CUST_00456,25,RETAIL,474,IN,Surat,2024-11-12T03:40:39
CUST_00457,32,RETAIL,388,IN,Delhi,2025-02-06T16:26:14
CUST_00458,22,SALARIED,905,IN,Delhi,2023-09-08T13:31:29
CUST_00459,27,RETAIL,735,IN,Kolkata,2024-02-25T14:47:54
CUST_00460,20,RETAIL,870,IN,Surat,2023-10-13T11:06:03
CUST_00461,55,RETAIL,112,IN,Hyderabad,2025-11-09T06:18:20
CUST_00462,34,SALARIED,1012,IN,Delhi,2023-05-24T17:43:15
CUST_00463,26,RETAIL,943,IN,Bengaluru,2023-08-01T04:43:50
CUST_00464,36,SME,413,IN,Jaipur,2025-01-12T05:52:59
CUST_00465,32,RETAIL,994,IN,Hyderabad,2023-06-11T02:28:52
CUST_00466,31,STUDENT,455,IN,Ahmedabad,2024-12-01T15:41:12
CUST_00467,40,RETAIL,948,IN,Chennai,2023-07-27T17:21:46
CUST_00468,42,STUDENT,452,IN,Delhi,2024-12-04T10:48:33
CUST_00469,28,RETAIL,601,IN,Hyderabad,2024-07-08T16:20:31
CUST_00470,27,RETAIL,1003,IN,Delhi,2023-06-02T21:59:29
CUST_00471,30,SALARIED,879,IN,Kolkata,2023-10-04T02:46:14
CUST_00472,18,STUDENT,589,IN,Mumbai,2024-07-20T21:53:24
CUST_00473,18,RETAIL,545,IN,Surat,2024-09-02T08:01:37
CUST_00474,49,SALARIED,158,IN,Surat,2025-09-24T23:43:27
CUST_00475,52,RETAIL,873,IN,Jaipur,2023-10-10T02:36:51
CUST_00476,31,RETAIL,432,IN,Ahmedabad,2024-12-24T15:49:27
CUST_00477,40,SALARIED,1023,IN,Jaipur,2023-05-13T19:54:39
CUST_00478,37,RETAIL,598,IN,Delhi,2024-07-11T20:39:57
CUST_00479,67,PREMIUM,640,IN,Kolkata,2024-05-30T00:36:00
CUST_00480,46,RETAIL,604,IN,Chennai,2024-07-05T04:06:11
CUST_00481,32,PREMIUM,957,IN,Ahmedabad,2023-07-18T18:39:12
CUST_00482,23,SALARIED,374,IN,Ahmedabad,2025-02-20T06:05:00
CUST_00483,18,RETAIL,369,IN,Mumbai,2025-02-25T22:45:48
CUST_00484,36,PREMIUM,399,IN,Bengaluru,2025-01-26T01:30:32
CUST_00485,25,SME,1078,IN,Jaipur,2023-03-19T22:31:37
CUST_00486,18,PREMIUM,1074,IN,Delhi,2023-03-23T20:05:13
CUST_00487,26,RETAIL,256,IN,Delhi,2025-06-18T17:04:41
CUST_00488,22,SALARIED,1106,IN,Surat,2023-02-19T15:23:02
CUST_00489,52,RETAIL,73,IN,Delhi,2025-12-18T07:10:23
CUST_00490,43,RETAIL,222,IN,Bengaluru,2025-07-22T16:10:28
CUST_00491,33,SALARIED,118,IN,Bengaluru,2025-11-03T14:16:16
CUST_00492,50,RETAIL,282,IN,Bengaluru,2025-05-23T13:50:58
CUST_00493,34,PREMIUM,1047,IN,Surat,2023-04-19T09:19:42
CUST_00494,24,STUDENT,739,IN,Ahmedabad,2024-02-21T22:18:20
CUST_00495,50,RETAIL,329,IN,Chennai,2025-04-06T17:04:56
CUST_00496,39,RETAIL,178,IN,Surat,2025-09-04T00:55:24
CUST_00497,22,RETAIL,881,IN,Kolkata,2023-10-02T15:48:44
CUST_00498,31,RETAIL,491,IN,Kolkata,2024-10-26T18:35:10
CUST_00499,24,RETAIL,380,IN,Kolkata,2025-02-14T20:40:28
CUST_00500,18,STUDENT,700,IN,Pune,2024-03-31T02:21:51
CUST_00501,44,STUDENT,817,IN,Ahmedabad,2023-12-05T07:47:28
CUST_00502,55,SALARIED,1040,IN,Kolkata,2023-04-26T15:23:21
CUST_00503,18,RETAIL,930,IN,Kolkata,2023-08-14T12:20:48
CUST_00504,40,STUDENT,255,IN,Ahmedabad,2025-06-19T22:27:38
CUST_00505,26,STUDENT,382,IN,Jaipur,2025-02-12T08:26:19
CUST_00506,28,RETAIL,1023,IN,Ahmedabad,2023-05-13T10:54:01
CUST_00507,27,RETAIL,326,IN,Hyderabad,2025-04-09T02:02:40
CUST_00508,24,PREMIUM,670,IN,Bengaluru,2024-04-30T05:56:24
CUST_00509,34,SALARIED,1116,IN,Kolkata,2023-02-09T20:27:32
CUST_00510,24,RETAIL,583,IN,Bengaluru,2024-07-26T12:43:22
CUST_00511,36,SALARIED,98,IN,Ahmedabad,2025-11-23T20:12:17
CUST_00512,33,RETAIL,438,IN,Kolkata,2024-12-18T11:57:54
CUST_00513,31,SALARIED,674,IN,Ahmedabad,2024-04-26T13:22:13
CUST_00514,24,SALARIED,986,IN,Pune,2023-06-19T04:08:43
CUST_00515,27,SME,448,IN,Surat,2024-12-08T17:48:54
CUST_00516,42,RETAIL,282,IN,Mumbai,2025-05-23T10:25:58
CUST_00517,39,RETAIL,92,IN,Ahmedabad,2025-11-29T18:18:29
CUST_00518,23,STUDENT,1061,IN,Surat,2023-04-05T14:20:07
CUST_00519,35,RETAIL,873,IN,Delhi,2023-10-10T14:54:51
CUST_00520,42,RETAIL,294,IN,Mumbai,2025-05-11T23:15:47
CUST_00521,18,RETAIL,362,IN,Jaipur,2025-03-04T03:44:32
CUST_00522,39,RETAIL,681,IN,Kolkata,2024-04-19T09:50:29
CUST_00523,26,RETAIL,405,IN,Ahmedabad,2025-01-20T19:12:15
CUST_00524,40,SME,1030,IN,Surat,2023-05-06T23:04:31
CUST_00525,25,RETAIL,668,IN,Kolkata,2024-05-02T05:06:06
CUST_00526,18,RETAIL,81,IN,Kolkata,2025-12-10T20:19:05
CUST_00527,18,SME,1080,IN,Jaipur,2023-03-17T00:22:21
CUST_00528,34,SME,140,IN,Jaipur,2025-10-12T08:34:28
CUST_00529,36,PREMIUM,1064,IN,Jaipur,2023-04-02T16:14:56
CUST_00530,24,RETAIL,711,IN,Kolkata,2024-03-20T06:55:42
CUST_00531,41,SALARIED,304,IN,Pune,2025-05-01T08:20:18
CUST_00532,18,RETAIL,958,IN,Hyderabad,2023-07-17T23:49:41
CUST_00533,33,PREMIUM,962,IN,Surat,2023-07-13T16:27:45
CUST_00534,20,SALARIED,759,IN,Ahmedabad,2024-02-01T04:05:06
CUST_00535,26,RETAIL,665,IN,Kolkata,2024-05-05T00:14:35
CUST_00536,34,SALARIED,802,IN,Delhi,2023-12-20T08:08:05
CUST_00537,24,STUDENT,643,IN,Ahmedabad,2024-05-27T01:12:54
CUST_00538,29,RETAIL,473,IN,Bengaluru,2024-11-13T18:21:28
CUST_00539,45,SALARIED,1076,IN,Jaipur,2023-03-21T14:44:46
CUST_00540,27,RETAIL,102,IN,Pune,2025-11-19T12:03:43
CUST_00541,43,STUDENT,422,IN,Bengaluru,2025-01-03T07:57:08
CUST_00542,21,RETAIL,298,IN,Jaipur,2025-05-07T04:45:52
CUST_00543,39,RETAIL,593,IN,Mumbai,2024-07-16T13:09:37
CUST_00544,49,SALARIED,612,IN,Jaipur,2024-06-27T19:05:15
CUST_00545,18,STUDENT,278,IN,Ahmedabad,2025-05-27T01:56:00
CUST_00546,25,SALARIED,292,IN,Surat,2025-05-13T20:09:20
CUST_00547,40,SALARIED,273,IN,Bengaluru,2025-06-01T06:57:27
CUST_00548,31,RETAIL,306,IN,Delhi,2025-04-29T17:01:36
CUST_00549,38,STUDENT,969,IN,Bengaluru,2023-07-06T07:28:13
CUST_00550,27,RETAIL,809,IN,Bengaluru,2023-12-13T13:07:51
CUST_00551,34,SALARIED,964,IN,Mumbai,2023-07-11T10:10:10
CUST_00552,32,RETAIL,1035,IN,Delhi,2023-05-01T13:41:27
CUST_00553,46,RETAIL,827,IN,Pune,2023-11-25T01:11:33
CUST_00554,36,STUDENT,567,IN,Jaipur,2024-08-11T19:11:11
CUST_00555,37,RETAIL,532,IN,Kolkata,2024-09-15T19:08:32
CUST_00556,29,SALARIED,1004,IN,Pune,2023-06-01T07:09:16
CUST_00557,28,SALARIED,971,IN,Jaipur,2023-07-04T19:10:59
CUST_00558,29,SALARIED,238,IN,Delhi,2025-07-06T13:39:34
CUST_00559,38,RETAIL,870,IN,Delhi,2023-10-13T22:17:00
CUST_00560,29,SALARIED,183,IN,Jaipur,2025-08-30T03:14:08
CUST_00561,37,SME,923,IN,Jaipur,2023-08-21T11:03:16
CUST_00562,56,SALARIED,707,IN,Chennai,2024-03-24T12:59:07
CUST_00563,43,SALARIED,365,IN,Hyderabad,2025-03-01T01:34:31
CUST_00564,30,SALARIED,970,IN,Kolkata,2023-07-05T01:37:03
CUST_00565,47,SALARIED,682,IN,Pune,2024-04-18T21:57:25
CUST_00566,29,RETAIL,323,IN,Hyderabad,2025-04-12T07:25:41
CUST_00567,18,RETAIL,1195,IN,Delhi,2022-11-22T14:26:38
CUST_00568,22,RETAIL,1170,IN,Chennai,2022-12-17T05:43:44
CUST_00569,18,STUDENT,1099,IN,Pune,2023-02-26T20:13:56
CUST_00570,30,RETAIL,1104,IN,Bengaluru,2023-02-21T12:52:56
CUST_00571,34,RETAIL,75,IN,Surat,2025-12-16T09:38:44
CUST_00572,52,PREMIUM,1157,IN,Chennai,2022-12-30T04:45:37
CUST_00573,37,RETAIL,351,IN,Hyderabad,2025-03-15T01:35:26
CUST_00574,31,RETAIL,1122,IN,Pune,2023-02-03T05:47:07
CUST_00575,43,PREMIUM,365,IN,Kolkata,2025-03-01T01:32:06
CUST_00576,18,RETAIL,192,IN,Ahmedabad,2025-08-21T10:03:51
CUST_00577,36,RETAIL,224,IN,Kolkata,2025-07-20T12:16:26
CUST_00578,42,PREMIUM,1127,IN,Surat,2023-01-29T11:04:43
CUST_00579,18,PREMIUM,932,IN,Ahmedabad,2023-08-12T09:15:00
CUST_00580,46,STUDENT,918,IN,Delhi,2023-08-26T18:50:27
CUST_00581,37,PREMIUM,1002,IN,Jaipur,2023-06-03T19:14:27
CUST_00582,29,RETAIL,500,IN,Delhi,2024-10-17T09:29:57
CUST_00583,40,SALARIED,821,IN,Kolkata,2023-12-01T20:21:05
CUST_00584,58,RETAIL,821,IN,Jaipur,2023-12-01T05:41:57
CUST_00585,36,RETAIL,825,IN,Chennai,2023-11-27T14:36:40
CUST_00586,36,PREMIUM,357,IN,Kolkata,2025-03-09T19:09:22
CUST_00587,28,RETAIL,689,IN,Ahmedabad,2024-04-11T14:46:48
CUST_00588,24,RETAIL,1186,IN,Mumbai,2022-12-01T12:55:04
CUST_00589,43,RETAIL,699,IN,Pune,2024-04-01T05:31:02
CUST_00590,24,SALARIED,1038,IN,Delhi,2023-04-28T00:06:21
CUST_00591,34,SALARIED,1098,IN,Ahmedabad,2023-02-27T03:30:11
CUST_00592,28,STUDENT,370,IN,Surat,2025-02-24T00:39:54
CUST_00593,39,STUDENT,903,IN,Kolkata,2023-09-10T11:45:02
CUST_00594,37,RETAIL,158,IN,Chennai,2025-09-24T02:03:31
CUST_00595,45,STUDENT,404,IN,Chennai,2025-01-21T01:58:23
CUST_00596,28,PREMIUM,318,IN,Hyderabad,2025-04-17T03:24:54
CUST_00597,31,SME,1174,IN,Surat,2022-12-13T05:11:56
CUST_00598,23,PREMIUM,1039,IN,Bengaluru,2023-04-27T07:02:58
CUST_00599,29,STUDENT,1154,IN,Hyderabad,2023-01-02T18:58:42
CUST_00600,38,RETAIL,974,IN,Surat,2023-07-01T21:08:25
CUST_00601,42,RETAIL,157,IN,Mumbai,2025-09-25T08:04:00
CUST_00602,23,RETAIL,434,IN,Jaipur,2024-12-22T10:58:04
CUST_00603,43,RETAIL,591,IN,Jaipur,2024-07-18T21:52:53
CUST_00604,48,RETAIL,359,IN,Bengaluru,2025-03-07T18:43:10
CUST_00605,38,RETAIL,899,IN,Surat,2023-09-14T02:49:56
CUST_00606,54,SME,436,IN,Chennai,2024-12-20T23:14:56
CUST_00607,25,RETAIL,720,IN,Pune,2024-03-11T19:33:02
CUST_00608,20,RETAIL,312,IN,Surat,2025-04-23T22:47:44
CUST_00609,18,PREMIUM,1074,IN,Kolkata,2023-03-23T07:11:27
CUST_00610,50,SALARIED,616,IN,Jaipur,2024-06-23T22:39:30
CUST_00611,41,RETAIL,1056,IN,Hyderabad,2023-04-10T23:33:19
CUST_00612,33,SALARIED,103,IN,Bengaluru,2025-11-18T15:24:22
CUST_00613,37,RETAIL,322,IN,Ahmedabad,2025-04-13T14:23:33
CUST_00614,21,RETAIL,1089,IN,Pune,2023-03-08T17:09:50
CUST_00615,60,PREMIUM,409,IN,Jaipur,2025-01-16T16:25:32
CUST_00616,35,PREMIUM,67,IN,Chennai,2025-12-24T09:06:20
CUST_00617,35,STUDENT,407,IN,Ahmedabad,2025-01-18T23:56:00
CUST_00618,41,RETAIL,578,IN,Hyderabad,2024-07-31T02:35:37
CUST_00619,39,PREMIUM,1110,IN,Jaipur,2023-02-15T14:57:49
CUST_00620,36,PREMIUM,680,IN,Bengaluru,2024-04-20T21:34:15
CUST_00621,25,SALARIED,637,IN,Jaipur,2024-06-02T10:46:20
CUST_00622,39,SME,716,IN,Chennai,2024-03-15T02:38:19
CUST_00623,54,SME,992,IN,Pune,2023-06-13T15:44:17
CUST_00624,48,RETAIL,1006,IN,Delhi,2023-05-30T04:38:58
CUST_00625,51,STUDENT,69,IN,Mumbai,2025-12-22T04:29:59
CUST_00626,28,STUDENT,911,IN,Ahmedabad,2023-09-02T06:02:15
CUST_00627,23,SALARIED,1167,IN,Bengaluru,2022-12-20T21:09:03
CUST_00628,32,PREMIUM,976,IN,Kolkata,2023-06-29T02:52:37
CUST_00629,34,SALARIED,798,IN,Mumbai,2023-12-24T11:48:06
CUST_00630,46,RETAIL,823,IN,Hyderabad,2023-11-29T17:31:59
CUST_00631,18,STUDENT,640,IN,Pune,2024-05-30T02:01:14
CUST_00632,50,RETAIL,685,IN,Ahmedabad,2024-04-15T01:45:45
CUST_00633,32,SME,140,IN,Surat,2025-10-12T15:28:02
CUST_00634,29,RETAIL,466,IN,Chennai,2024-11-20T03:34:52
CUST_00635,22,PREMIUM,1076,IN,Surat,2023-03-21T18:24:47
CUST_00636,18,STUDENT,424,IN,Bengaluru,2025-01-01T21:22:51
CUST_00637,43,RETAIL,531,IN,Chennai,2024-09-16T07:13:09
CUST_00638,34,RETAIL,112,IN,Surat,2025-11-09T01:16:25
CUST_00639,19,RETAIL,994,IN,Mumbai,2023-06-11T23:32:18
CUST_00640,19,SALARIED,726,IN,Chennai,2024-03-05T10:05:33
CUST_00641,30,RETAIL,1126,IN,Jaipur,2023-01-30T09:28:36
CUST_00642,52,SALARIED,524,IN,Kolkata,2024-09-23T22:42:01
CUST_00643,31,PREMIUM,712,IN,Pune,2024-03-19T23:34:47
CUST_00644,18,RETAIL,116,IN,Kolkata,2025-11-05T00:45:15
CUST_00645,31,SME,576,IN,Chennai,2024-08-02T17:49:38
CUST_00646,31,RETAIL,263,IN,Mumbai,2025-06-11T23:29:32
CUST_00647,18,PREMIUM,749,IN,Ahmedabad,2024-02-11T15:44:53
CUST_00648,33,RETAIL,762,IN,Jaipur,2024-01-29T22:07:38
CUST_00649,31,SALARIED,214,IN,Bengaluru,2025-07-30T04:20:31
CUST_00650,41,STUDENT,320,IN,Mumbai,2025-04-15T21:56:01
CUST_00651,54,RETAIL,198,IN,Ahmedabad,2025-08-15T19:56:01
CUST_00652,46,RETAIL,949,IN,Mumbai,2023-07-26T21:53:16
CUST_00653,31,PREMIUM,668,IN,Surat,2024-05-02T11:34:53
CUST_00654,21,SALARIED,542,IN,Surat,2024-09-05T04:09:17
CUST_00655,62,RETAIL,851,IN,Surat,2023-11-01T09:09:32
CUST_00656,34,STUDENT,760,IN,Mumbai,2024-01-31T03:16:09
CUST_00657,34,PREMIUM,737,IN,Bengaluru,2024-02-23T05:47:53
CUST_00658,33,RETAIL,203,IN,Hyderabad,2025-08-10T05:09:06
CUST_00659,36,SALARIED,323,IN,Pune,2025-04-12T03:27:43
CUST_00660,32,RETAIL,975,IN,Mumbai,2023-06-30T18:44:51
CUST_00661,27,RETAIL,703,IN,Pune,2024-03-28T05:32:27
CUST_00662,27,RETAIL,1173,IN,Chennai,2022-12-14T19:50:29
CUST_00663,33,STUDENT,661,IN,Surat,2024-05-09T12:59:26
CUST_00664,28,STUDENT,361,IN,Jaipur,2025-03-05T22:44:27
CUST_00665,26,SALARIED,929,IN,Hyderabad,2023-08-15T12:47:47
CUST_00666,35,SALARIED,764,IN,Ahmedabad,2024-01-27T17:17:29
CUST_00667,31,PREMIUM,743,IN,Surat,2024-02-17T05:23:38
CUST_00668,50,RETAIL,738,IN,Mumbai,2024-02-22T18:53:30
CUST_00669,18,PREMIUM,72,IN,Hyderabad,2025-12-19T03:45:15
CUST_00670,46,PREMIUM,501,IN,Pune,2024-10-16T16:29:12
CUST_00671,47,SALARIED,834,IN,Mumbai,2023-11-18T17:34:48
CUST_00672,18,RETAIL,216,IN,Bengaluru,2025-07-28T12:58:24
CUST_00673,30,RETAIL,966,IN,Pune,2023-07-09T17:19:22
CUST_00674,29,RETAIL,125,IN,Delhi,2025-10-27T17:47:41
CUST_00675,18,RETAIL,601,IN,Jaipur,2024-07-08T00:48:38
CUST_00676,25,RETAIL,466,IN,Chennai,2024-11-20T23:48:06
CUST_00677,21,SALARIED,107,IN,Bengaluru,2025-11-14T02:51:35
CUST_00678,53,RETAIL,495,IN,Pune,2024-10-22T14:30:44
CUST_00679,44,SALARIED,415,IN,Kolkata,2025-01-10T07:08:20
CUST_00680,47,SALARIED,198,IN,Delhi,2025-08-15T20:50:03
CUST_00681,41,SALARIED,457,IN,Pune,2024-11-29T06:35:15
CUST_00682,21,RETAIL,944,IN,Mumbai,2023-07-31T03:44:01
CUST_00683,28,SALARIED,452,IN,Delhi,2024-12-04T06:41:09
CUST_00684,39,RETAIL,174,IN,Delhi,2025-09-08T03:09:42
CUST_00685,20,SALARIED,1066,IN,Ahmedabad,2023-03-31T17:13:54
CUST_00686,41,SALARIED,197,IN,Jaipur,2025-08-16T18:27:35
CUST_00687,31,RETAIL,1127,IN,Pune,2023-01-29T09:48:39
CUST_00688,29,PREMIUM,1054,IN,Chennai,2023-04-12T01:28:29
CUST_00689,41,PREMIUM,139,IN,Hyderabad,2025-10-13T17:45:02
CUST_00690,38,PREMIUM,545,IN,Kolkata,2024-09-02T11:46:40
CUST_00691,30,SALARIED,386,IN,Bengaluru,2025-02-08T12:43:24
CUST_00692,46,RETAIL,237,IN,Pune,2025-07-07T14:31:26
CUST_00693,22,RETAIL,149,IN,Pune,2025-10-03T09:27:20
CUST_00694,40,RETAIL,1022,IN,Ahmedabad,2023-05-14T10:33:36
CUST_00695,40,RETAIL,848,IN,Hyderabad,2023-11-04T23:48:31
CUST_00696,30,RETAIL,220,IN,Chennai,2025-07-24T12:02:54
CUST_00697,37,SALARIED,1115,IN,Chennai,2023-02-10T06:18:54
CUST_00698,20,SALARIED,266,IN,Mumbai,2025-06-08T20:55:36
CUST_00699,44,PREMIUM,748,IN,Chennai,2024-02-12T17:16:38
CUST_00700,31,RETAIL,627,IN,Delhi,2024-06-12T17:14:21
CUST_00701,28,SME,1177,IN,Chennai,2022-12-10T15:59:10
CUST_00702,45,RETAIL,774,IN,Surat,2024-01-17T11:34:07
CUST_00703,26,SALARIED,89,IN,Delhi,2025-12-02T08:18:27
CUST_00704,18,SALARIED,531,IN,Hyderabad,2024-09-16T16:13:12
CUST_00705,18,PREMIUM,1121,IN,Ahmedabad,2023-02-04T05:09:24
CUST_00706,40,STUDENT,1009,IN,Pune,2023-05-27T13:09:54
CUST_00707,19,SALARIED,943,IN,Ahmedabad,2023-08-01T01:33:46
CUST_00708,53,RETAIL,126,IN,Delhi,2025-10-26T12:51:23
CUST_00709,18,RETAIL,84,IN,Pune,2025-12-07T08:08:17
CUST_00710,52,RETAIL,923,IN,Kolkata,2023-08-21T10:16:11
CUST_00711,36,SALARIED,1166,IN,Mumbai,2022-12-21T14:39:22
CUST_00712,32,PREMIUM,130,IN,Surat,2025-10-22T19:50:38
CUST_00713,28,STUDENT,865,IN,Bengaluru,2023-10-18T11:46:34
CUST_00714,38,PREMIUM,450,IN,Surat,2024-12-06T08:53:38
CUST_00715,33,SME,688,IN,Jaipur,2024-04-12T21:49:53
CUST_00716,46,RETAIL,1065,IN,Bengaluru,2023-04-01T23:48:47
